,open,close,high,low,volume,money,RSI,MFI,TSI,UO,AO,MACDDI,VIP,VIN,TRIX,MI,CCI,DPO,ARU,ARD,BBH,BBL,BBM,CMF,DR,DLR
2007-07-16,5.65,5.54,5.72,5.48,2714938.0,15095547.0,39.26534845883079,60.64060886183018,-21.758350277655204,54.89600028022647,-0.6332941176470612,0.039187461488044695,0.9977220956719817,1.0911161731207293,-0.8125428886386782,22.78834324477264,-76.37964574588007,-0.33850000000000424,24.0,72.0,6.776623499252968,5.10037650074704,5.938500000000004,-0.028383254365305657,-2.2927689594356204,-2.319461698046843
2007-07-17,5.52,5.69,5.76,5.52,2675603.0,15169973.0,42.357573314404924,53.29718275218516,-21.040782845896448,52.671546879621474,-0.5679411764705895,0.04570305021754173,0.8690476190476187,1.1619047619047622,-0.7998863419115682,22.626423173385326,-58.154444306573716,-0.03450000000000397,20.0,68.0,6.571363688249029,5.1776363117509785,5.874500000000004,-0.07322168175698134,2.7075812274368394,2.671574737904736
2007-07-18,5.69,5.64,5.75,5.58,2389743.0,13564077.0,41.59731143826744,64.04933082076623,-20.625449510868293,52.98702857104034,-0.52179411764706,0.04753098353420099,0.9067357512953366,1.1658031088082905,-0.7843965900012035,22.46691668714775,-55.730809674029,0.07799999999999585,16.0,64.0,6.415787840899458,5.228212159100551,5.8220000000000045,-0.02523074904082295,-0.8787346221441283,-0.8826182628272283
2007-07-19,5.7,5.75,5.79,5.52,3741495.0,21276766.0,43.97955446570773,74.71056228023045,-19.650049690216342,50.91264204837615,-0.48488235294117743,0.056427455452915776,0.9972972972972969,1.0243243243243247,-0.7628894536294925,22.397074737599095,-42.005002227020896,-0.08200000000000429,12.0,60.0,6.273145599593482,5.290854400406527,5.7820000000000045,0.011363742445275713,1.9503546099290947,1.9315789299291675
2007-07-20,5.75,5.89,5.92,5.71,4992369.0,29199373.0,46.94570899721889,74.83869505919694,-18.01925368549172,53.24512222471409,-0.4232352941176485,0.07107390299779953,1.0274725274725272,0.9725274725274731,-0.7324786062154407,22.36933885771129,33.41250989706779,-0.5020000000000042,8.0,56.00000000000001,6.24548072822454,5.298519271775468,5.772000000000004,0.09949487762453814,2.4347826086956514,2.4056142854236073
2007-07-23,5.87,6.18,6.22,5.87,6953600.0,42200053.0,52.55020081150549,76.2128787551959,-14.970621512176633,57.847833339633894,-0.30526470588235366,0.09796719065816306,1.0184696569920841,0.9261213720316629,-0.6869109289834379,22.483298457851404,129.37433722163053,-0.1995000000000049,4.0,52.0,6.2999188245860065,5.299081175414003,5.7995000000000045,0.20891439711509152,4.923599320882843,4.806227380610428
2007-07-24,6.18,6.09,6.28,6.08,6320140.0,39070352.0,50.75814846812092,83.30068935908892,-12.84524382928813,57.654924920841076,-0.21311764705882474,0.10665277056903433,1.1089918256130786,0.9073569482288834,-0.6342456638637556,22.53747674319252,140.7363420427524,-0.12450000000000472,4.0,48.0,6.281017214495069,5.30798278550494,5.794500000000005,0.038945236398119004,-1.4563106796116498,-1.4670189747793883
2007-07-25,6.0,6.23,6.25,6.0,4988236.0,30685219.0,53.41920103465617,91.79336485522474,-10.270164839855974,66.05202256223335,-0.10323529411764731,0.11790577899357152,1.2091690544412605,0.8280802292263617,-0.5732767246843898,22.532258197662166,158.3007502906028,0.07549999999999457,4.0,44.0,6.224339743543079,5.344660256456932,5.784500000000006,0.0002203223335002327,2.298850574712663,2.272825107755616
2007-07-26,6.24,6.27,6.35,6.19,6141554.0,38640603.0,54.18107065285886,91.96004818458815,-7.897119806347179,64.19425226327091,0.008735294117647285,0.1235276030728096,1.2857142857142858,0.7981366459627336,-0.5067451816808531,22.485264858151677,190.8763505402137,-0.000500000000005052,16.0,40.0,6.284337782733057,5.316662217266953,5.800500000000005,0.1110668117872578,0.6420545746388395,0.6400021845467618
2007-07-27,6.24,6.31,6.38,6.14,6057277.0,37977058.0,54.97415661270252,92.25980746783458,-5.671990444727696,66.57659137488471,0.10423529411764765,0.12504366019625832,1.1784615384615382,0.8123076923076927,-0.43690160203824197,22.342672267981953,157.52949340735395,-0.016000000000005343,12.0,36.0,6.358432770794521,5.31356722920549,5.836000000000006,0.18271331283114814,0.6379585326953707,0.635932190829247
2007-07-30,6.27,6.46,6.54,6.26,8663323.0,55726213.0,57.915928704322454,92.84631842976192,-2.9113940338298208,64.52418531630495,0.16408823529411798,0.1306417711387894,1.2596153846153844,0.7820512820512826,-0.36209599552671745,22.18137373363471,165.60385057049857,-0.1970000000000054,100.0,32.0,6.456036501415694,5.277963498584317,5.867000000000005,0.17468040613978164,2.377179080824088,2.349364124138864
2007-07-31,6.38,6.62,6.72,6.38,10168735.0,66859770.0,60.853909608292476,93.665849372234,0.34205393015258373,64.1308602948181,0.26652941176470524,0.13884538972218746,1.2036474164133737,0.7446808510638303,-0.2812507343062229,22.078229885409222,167.94517745729604,-0.3630000000000049,100.0,28.000000000000004,6.5775101926583766,5.228489807341633,5.903000000000005,0.2030561753465658,2.4767801857585203,2.446605215440645
2007-08-01,6.6,6.14,6.67,6.12,10006122.0,63624751.0,49.6544864637183,80.77609298918765,0.19578064400455736,49.515033017474885,0.31291176470588056,0.10709228120381534,1.1024258760107815,0.7843665768194075,-0.21446371475384698,22.215842239462514,89.88081682228633,-0.23500000000000476,96.0,24.0,6.600292529204966,5.249707470795045,5.925000000000005,0.12351418267545893,-7.25075528700907,-7.527062778986582
2007-08-02,6.18,6.32,6.43,6.14,5875217.0,36932499.0,53.13745081246654,76.55822099083595,1.1238485030649208,54.228048834906,0.33635294117646897,0.09383519379480332,1.1319261213720315,0.8469656992084437,-0.15388821869737881,22.318504422854488,77.22037270883409,-0.3375000000000057,92.0,20.0,6.602315972907254,5.3526840270927565,5.977500000000005,0.1833463492482445,2.931596091205213,2.8894465999715013
2007-08-03,6.34,6.47,6.55,6.25,8365039.0,53435347.0,55.8768670942297,81.11993932875424,2.7298745223328487,53.7499524670121,0.3796470588235268,0.09073761321584657,1.1999999999999997,0.7844155844155848,-0.09501305604599464,22.432001043482554,95.54285714285552,-0.2710000000000061,88.0,16.0,6.655693626878385,5.386306373121627,6.021000000000006,0.18656313022233847,2.373417721518978,2.345690035404302
2007-08-06,6.51,6.49,6.57,6.38,5943831.0,38381538.0,56.24414241231696,81.91712180318731,4.138944690683869,53.6948449891853,0.40020588235293886,0.08566708931692425,1.226315789473684,0.7868421052631582,-0.03900478181351739,22.532329902650222,98.27898550724478,-0.17200000000000593,84.0,12.0,6.706564969572531,5.41743503042748,6.062000000000006,0.19069900953185265,0.30911901081918103,0.3086422203189443
2007-08-07,6.48,6.5,6.67,6.4,8741135.0,57460589.0,56.43938479298483,83.6053468477744,5.351424010129842,51.756169900499806,0.3932058823529392,0.07879233874533595,1.2102564102564102,0.7641025641025645,0.01302802652882679,22.6930311047269,99.12360229676473,0.08599999999999408,80.0,8.0,6.7585118509101525,5.429488149089859,6.094000000000006,0.12109160536032071,0.15408320493066618,0.1539646185592769
2007-08-08,6.48,6.27,6.58,6.15,5566087.0,35342173.0,50.82237279776499,78.32944931412794,4.858975215411769,46.72542040346131,0.40455882352940886,0.05565129663965835,1.1551724137931034,0.8054187192118231,0.05271595120965268,22.940274825754468,51.35072193758554,-0.027500000000006075,76.0,4.0,6.771927230484824,5.463072769515188,6.117500000000006,0.09558091330871389,-3.538461538461546,-3.6025822256761986
2007-08-09,6.26,6.3,6.35,6.19,4106634.0,25835310.0,51.50038802290881,74.06165015770064,4.634235169081735,44.853234704191486,0.3963235294117613,0.039993701827236494,1.1197007481296757,0.8927680798004992,0.08323897265057692,23.064676627951535,35.15640931522328,0.08849999999999447,72.0,28.000000000000004,6.785651379723769,5.4973486202762425,6.141500000000006,0.10247279038530037,0.4784688995215447,0.47732787526575393
2007-08-10,6.31,6.12,6.33,5.9,5960152.0,36397220.0,47.2877293671141,67.89019256716314,3.250356426316814,50.735697612092146,0.3307941176470557,0.016354520654710034,1.0073349633251831,0.973105134474328,0.10036399455547018,23.235350933193498,-10.649770827718124,0.10599999999999277,68.0,24.0,6.771071659691041,5.556928340308972,6.164000000000007,0.11197278828562462,-2.857142857142858,-2.8987536873252173
2007-08-13,6.04,6.09,6.16,5.99,4938748.0,30049500.0,46.60350617003845,62.47242308230752,1.9102833629419964,51.202797589022275,0.25170588235293767,-0.0015127849684505243,0.9778325123152707,1.0295566502463058,0.10662659823161139,23.368547011736297,-30.742738484137035,0.11849999999999383,64.0,20.0,6.728836952014314,5.654163047985698,6.191500000000006,0.12812357675462316,-0.4901960784313819,-0.4914014802429145
2007-08-14,6.16,6.29,6.31,6.14,4878226.0,30365105.0,51.628466245204116,62.45664917670072,2.1066553006662927,52.3126891780753,0.19970588235293718,-0.00014424651097923874,1.0223325062034736,0.972704714640199,0.11153159916176458,23.39669805438453,12.596221133657275,0.23849999999999394,60.0,16.0,6.708091204195094,5.734908795804918,6.221500000000006,0.14682076659953025,3.284072249589487,3.231298899054358
2007-08-15,6.29,6.2,6.34,6.04,4034378.0,25071084.0,49.37662150958042,57.38593028043389,1.6482218415845917,51.99878127127665,0.1667941176470551,-0.005297588431484639,0.9520383693045561,0.9904076738609117,0.11222427412493405,23.52509705957005,-18.596491228073482,0.3704999999999945,56.00000000000001,12.0,6.657052450612225,5.841947549387786,6.249500000000006,0.15259697884531073,-1.4308426073131986,-1.4411778661303165
2007-08-16,6.2,6.36,6.38,6.0,6831098.0,42487874.0,53.27812200870129,57.71770941995538,2.349434380049617,58.64418879918766,0.15799999999999592,0.0016979183059233662,0.9559164733178653,0.9883990719257545,0.11494516483650684,23.78399612230862,-9.916194989254313,-0.1400000000000059,52.0,8.0,6.618998525070579,5.941001474929432,6.280000000000006,0.17581648737480646,2.580645161290329,2.547908530098475
